ts,open,high,low,close,volume
1757635020000,3.0389,3.0397,3.0383,3.0386,153391.0
1757635080000,3.0386,3.0395,3.0384,3.0384,53434.0
1757635140000,3.0384,3.0392,3.0384,3.0387,25562.0
1757635200000,3.0387,3.0426,3.0385,3.0412,319032.0
1757635260000,3.0412,3.0417,3.0396,3.0409,130974.0
1757635320000,3.0409,3.0421,3.0372,3.0381,332544.0
1757635380000,3.0381,3.039,3.036,3.0362,137225.0
1757635440000,3.0362,3.0374,3.0359,3.0364,95073.0
1757635500000,3.0364,3.0372,3.0352,3.0356,94180.0
1757635560000,3.0356,3.0368,3.0335,3.0337,183639.0
1757635620000,3.0337,3.0384,3.0333,3.0365,635027.0
1757635680000,3.0365,3.0374,3.035,3.0351,61243.0
1757635740000,3.0351,3.0389,3.0347,3.0383,77617.0
1757635800000,3.0383,3.0396,3.0379,3.0385,44684.0
1757635860000,3.0385,3.0389,3.0347,3.0348,56188.0
1757635920000,3.0348,3.0354,3.0339,3.0345,149650.0
1757635980000,3.0345,3.037,3.0338,3.0347,276174.0
1757636040000,3.0347,3.0353,3.0334,3.0337,38498.0
1757636100000,3.0337,3.0353,3.0326,3.0331,177539.0
1757636160000,3.0331,3.0375,3.0327,3.0351,244753.0
1757636220000,3.0351,3.0351,3.0337,3.0341,41772.0
1757636280000,3.0341,3.0344,3.0325,3.0336,115222.0
1757636340000,3.0336,3.0343,3.0322,3.0325,91142.0
1757636400000,3.0325,3.0337,3.0325,3.0334,114156.0
1757636460000,3.0334,3.0375,3.033,3.0369,168035.0
1757636520000,3.0369,3.04,3.0366,3.0384,232581.0
1757636580000,3.0384,3.0422,3.0384,3.0408,341754.0
1757636640000,3.0408,3.0422,3.0405,3.0421,70871.0
1757636700000,3.0421,3.0421,3.0412,3.0414,84601.0
1757636760000,3.0414,3.0467,3.0413,3.0466,226488.0
1757636820000,3.0466,3.0467,3.0444,3.0456,192209.0
1757636880000,3.0456,3.046,3.0438,3.0449,86161.0
1757636940000,3.0449,3.0486,3.0449,3.0483,796411.0
1757637000000,3.0483,3.0492,3.0458,3.0486,157485.0
1757637060000,3.0486,3.052,3.0474,3.0503,519648.0
1757637120000,3.0503,3.0551,3.0498,3.0506,757714.0
1757637180000,3.0506,3.055,3.0493,3.0519,983861.0
1757637240000,3.0519,3.0559,3.0515,3.0553,173496.0
1757637300000,3.0553,3.057,3.0529,3.0537,278869.0
1757637360000,3.0537,3.0558,3.0527,3.0542,168828.0
1757637420000,3.0542,3.0549,3.052,3.052,205330.0
1757637480000,3.052,3.0531,3.0501,3.0531,162400.0
1757637540000,3.0531,3.0535,3.0477,3.0521,1251673.0
1757637600000,3.0521,3.0565,3.0519,3.0549,297666.0
1757637660000,3.0549,3.0582,3.0549,3.0567,565706.0
1757637720000,3.0554,3.0569,3.0538,3.056,98765.0
1757637780000,3.0564,3.0611,3.0563,3.0591,1492485.0
1757637840000,3.0585,3.0695,3.0585,3.0684,1693469.0
1757637900000,3.0677,3.069,3.0593,3.0662,2066160.0
1757637960000,3.0662,3.0678,3.063,3.066,747953.0
1757638020000,3.066,3.0668,3.0646,3.0656,332092.0
1757638080000,3.0656,3.0675,3.0637,3.0665,637488.0
1757638140000,3.0665,3.0709,3.0638,3.0687,725108.0
1757638200000,3.0687,3.0711,3.0669,3.0684,356471.0
1757638260000,3.0684,3.0685,3.0628,3.0631,253427.0
1757638320000,3.0631,3.0673,3.062,3.0658,213371.0
1757638380000,3.0658,3.0659,3.0581,3.0609,1271171.0
1757638440000,3.0609,3.0614,3.0574,3.0586,367321.0
1757638500000,3.0586,3.0603,3.058,3.0593,101631.0
1757638560000,3.0593,3.0606,3.0568,3.0569,820085.0
1757638620000,3.0569,3.0574,3.0542,3.0546,661919.0
1757638680000,3.0546,3.0584,3.0544,3.0563,777032.0
1757638740000,3.0563,3.0574,3.0533,3.0533,599357.0
