ts,open,high,low,close,volume
1757567400000,4407.59,4411.35,4407.59,4410.86,881.01
1757567460000,4410.86,4410.87,4405.86,4406.81,519.36
1757567520000,4406.81,4406.99,4405.31,4406.16,227.12
1757567580000,4405.81,4407.32,4405.64,4405.65,322.0
1757634120000,4452.0,4453.99,4451.86,4453.36,222.05
1757634180000,4453.36,4456.93,4453.02,4456.93,901.64
1757634240000,4456.93,4457.8,4456.53,4457.79,145.49
1757634300000,4457.79,4460.0,4457.79,4459.87,635.36
1757634360000,4459.87,4461.9,4457.47,4461.89,740.23
1757634420000,4461.89,4462.23,4458.4,4460.56,549.46
1757634480000,4460.56,4461.72,4455.36,4455.71,425.73
1757634540000,4455.71,4456.06,4454.05,4454.92,409.8
1757634600000,4454.92,4458.83,4454.65,4457.73,1435.55
1757634660000,4457.73,4458.26,4455.71,4456.14,243.07
1757634720000,4456.14,4456.94,4455.06,4455.06,256.02
1757634780000,4455.06,4457.81,4455.06,4457.8,148.48
1757634840000,4457.8,4458.88,4456.5,4457.0,228.88
1757634900000,4457.0,4458.73,4455.33,4455.68,137.68
1757634960000,4455.68,4459.0,4455.35,4459.0,288.17
1757635020000,4459.0,4460.3,4458.11,4458.81,410.18
1757635080000,4458.81,4459.7,4457.38,4458.09,94.47
1757635140000,4458.09,4458.86,4456.63,4457.11,238.83
1757635200000,4457.11,4462.3,4457.05,4460.4,1571.11
1757635260000,4460.4,4463.0,4457.68,4463.0,650.73
1757635320000,4463.0,4463.16,4455.0,4456.52,1570.07
1757635380000,4456.52,4456.52,4450.53,4451.02,1342.61
1757635440000,4451.02,4456.96,4450.96,4455.96,686.38
1757635500000,4455.96,4457.0,4454.3,4454.88,191.67
1757635560000,4454.88,4455.53,4452.86,4453.75,289.83
1757635620000,4453.75,4453.95,4452.4,4452.78,259.24
